driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
BaseAStar_1,29,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3589
BaseAStar_2,29,A,P,AE->EF->FJ->JO->OP,94.0,541.42,37.78,0.0896
BaseAStar_0,30,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.33,0.3616
BaseAStar_1,30,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3589
BaseAStar_2,30,A,P,AE->EF->FJ->JO->OP,94.0,541.42,37.78,0.0896
BaseAStar_0,31,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.33,0.3616
BaseAStar_1,31,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3589
BaseAStar_2,31,A,P,AE->EF->FJ->JO->OP,94.0,541.42,37.78,0.0896
BaseAStar_0,32,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.33,0.3616
BaseAStar_1,32,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3589
BaseAStar_2,32,A,P,AE->EF->FJ->JO->OP,94.0,541.42,37.78,0.0896
BaseAStar_0,33,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.33,0.3616
BaseAStar_1,33,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3589
BaseAStar_2,33,A,P,AE->EF->FJ->JO->OP,94.0,541.42,37.78,0.0896
BaseAStar_0,34,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.33,0.3616
BaseAStar_1,34,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3589
BaseAStar_2,34,A,P,AE->EF->FJ->JO->OP,94.0,541.42,37.78,0.0896
BaseAStar_0,35,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.33,0.3616
BaseAStar_1,35,A,P,AE->EF->FJ->JO->OP,75.0,541.42,27.44,0.3589
BaseAStar_2,35,A,P,AE->EF->FJ->JO->OP,94.0,541.42,37.78,0.0896
